date,admin,event,fatalities,latitude,longitude
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.6407,43.0702
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-22,Al Hudaydah,Battles,0,13.9317,43.4831
2019-05-22,Al Hudaydah,Strategic developments,0,14.1836,43.2264
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.7968,43.0728
2019-05-22,Al Hudaydah,Explosions/Remote violence,0,14.7968,43.0728
2019-05-21,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-21,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-21,Al Hudaydah,Strategic developments,0,13.9317,43.4831
2019-05-21,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-21,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-21,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-21,Al Hudaydah,Strategic developments,0,13.9317,43.4831
2019-05-21,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-20,Al Hudaydah,Battles,0,14.0725,43.1589
2019-05-20,Al Hudaydah,Strategic developments,0,14.0725,43.1589
2019-05-20,Al Hudaydah,Violence against civilians,0,14.1468,43.1972
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.3176,43.058
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,13.9363,43.4555
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.7831,42.984
2019-05-20,Al Hudaydah,Violence against civilians,0,14.0725,43.1589
2019-05-20,Al Hudaydah,Explosions/Remote violence,0,14.6021,42.9979
2019-05-20,Al Hudaydah,Strategic developments,0,14.7978,42.9545
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.3176,43.058
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-19,Al Hudaydah,Battles,0,14.779,43.0316
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-19,Al Hudaydah,Battles,0,14.82,42.994
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-19,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-18,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-18,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-18,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-18,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-18,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-05-18,Al Hudaydah,Violence against civilians,0,14.637,43.0551
2019-05-18,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-17,Al Hudaydah,Battles,6,14.779,43.0316
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.7831,42.984
2019-05-17,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-17,Al Hudaydah,Strategic developments,0,14.7978,42.9545
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.8355,42.9781
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.7745,42.9662
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.7877,42.9619
2019-05-16,Al Hudaydah,Battles,17,13.9317,43.4831
2019-05-16,Al Hudaydah,Violence against civilians,0,13.9317,43.4831
2019-05-16,Al Hudaydah,Strategic developments,0,14.7702,43.072
2019-05-16,Al Hudaydah,Strategic developments,0,14.7192,43.0575
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-16,Al Hudaydah,Explosions/Remote violence,0,14.7978,42.9545
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.3176,43.058
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-15,Al Hudaydah,Battles,10,14.1836,43.2264
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-15,Al Hudaydah,Explosions/Remote violence,1,14.637,43.0551
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-15,Al Hudaydah,Strategic developments,0,14.7804,42.9998
2019-05-15,Al Hudaydah,Battles,0,14.7804,42.9998
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-15,Al Hudaydah,Battles,0,14.7939,42.9994
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.7531,42.9581
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.7978,42.9545
2019-05-15,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-15,Al Hudaydah,Strategic developments,0,14.8357,42.938
2019-05-14,Al Hudaydah,Explosions/Remote violence,0,14.6396,43.1055
2019-05-14,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-14,Al Hudaydah,Battles,10,14.637,43.0551
2019-05-14,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-14,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-14,Al Hudaydah,Battles,0,14.7804,42.9998
2019-05-14,Al Hudaydah,Battles,0,14.82,42.994
2019-05-14,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-13,Al Hudaydah,Battles,10,13.9317,43.4831
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,13.9363,43.4555
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.6396,43.1055
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-05-13,Al Hudaydah,Strategic developments,0,14.1836,43.2264
2019-05-13,Al Hudaydah,Strategic developments,0,13.9317,43.4831
2019-05-13,Al Hudaydah,Violence against civilians,0,13.9317,43.4831
2019-05-13,Al Hudaydah,Battles,7,14.1836,43.2264
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.7695,42.9589
2019-05-13,Al Hudaydah,Explosions/Remote violence,0,14.7978,42.9545
2019-05-13,Al Hudaydah,Battles,0,14.7804,42.9998
2019-05-13,Al Hudaydah,Battles,0,14.82,42.994
2019-05-12,Al Hudaydah,Battles,1,14.1836,43.2264
2019-05-12,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-12,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-05-12,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-12,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-12,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-12,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-12,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-11,Al Hudaydah,Strategic developments,0,13.9317,43.4831
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.6407,43.0702
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.6396,43.1055
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-11,Al Hudaydah,Strategic developments,0,15.3076,42.6711
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-11,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-10,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-10,Al Hudaydah,Battles,0,14.0725,43.1589
2019-05-10,Al Hudaydah,Battles,0,14.1836,43.2264
2019-05-10,Al Hudaydah,Battles,1,13.8071,43.2493
2019-05-10,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-10,Al Hudaydah,Battles,0,14.82,42.994
2019-05-10,Al Hudaydah,Explosions/Remote violence,0,14.7978,42.9545
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.7978,42.9614
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.7968,43.0728
2019-05-09,Al Hudaydah,Strategic developments,0,14.1836,43.2264
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.6396,43.1055
2019-05-09,Al Hudaydah,Battles,0,13.9317,43.4831
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.7753,43.011
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-09,Al Hudaydah,Battles,0,14.7968,43.0728
2019-05-09,Al Hudaydah,Explosions/Remote violence,0,14.7968,43.0728
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-08,Al Hudaydah,Explosions/Remote violence,1,14.1133,43.1534
2019-05-08,Al Hudaydah,Battles,0,14.0725,43.1589
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-08,Al Hudaydah,Battles,0,13.9317,43.4831
2019-05-08,Al Hudaydah,Explosions/Remote violence,10,14.637,43.0551
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-08,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-07,Al Hudaydah,Battles,0,13.9317,43.4831
2019-05-07,Al Hudaydah,Battles,0,14.1836,43.2264
2019-05-07,Al Hudaydah,Battles,0,14.0725,43.1589
2019-05-07,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-07,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-07,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-07,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-06,Al Hudaydah,Battles,10,14.0725,43.1589
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-06,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-05,Al Hudaydah,Violence against civilians,1,13.9317,43.4831
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-05,Al Hudaydah,Explosions/Remote violence,0,14.6396,43.1055
2019-05-04,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-04,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-04,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-04,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-04,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-04,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-04,Al Hudaydah,Explosions/Remote violence,0,14.7978,42.9545
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,15.7031,42.6909
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.6396,43.1055
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-03,Al Hudaydah,Strategic developments,0,14.779,43.0316
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.779,43.0316
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.82,42.994
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-05-03,Al Hudaydah,Explosions/Remote violence,0,14.776,42.956
2019-05-02,Al Hudaydah,Strategic developments,0,14.1836,43.2264
2019-05-02,Al Hudaydah,Battles,0,14.0725,43.1589
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.7804,42.9998
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.7831,42.984
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.7831,42.984
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.8355,42.9781
2019-05-02,Al Hudaydah,Explosions/Remote violence,0,14.7939,42.9994
2019-05-02,Al Hudaydah,Battles,0,13.9317,43.4831
2019-05-02,Al Hudaydah,Strategic developments,0,14.779,43.0316
2019-05-01,Al Hudaydah,Battles,0,14.1836,43.2264
2019-05-01,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-05-01,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-05-01,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-05-01,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-05-01,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-05-01,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-05-01,Al Hudaydah,Battles,0,14.7968,43.0728
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-04-30,Al Hudaydah,Battles,10,14.0725,43.1589
2019-04-30,Al Hudaydah,Battles,10,13.9317,43.4831
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-04-30,Al Hudaydah,Explosions/Remote violence,0,14.7978,42.9545
2019-04-30,Al Hudaydah,Explosions/Remote violence,1,14.6021,42.9979
2019-04-29,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-29,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-29,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-29,Al Hudaydah,Strategic developments,0,13.9317,43.4831
2019-04-29,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-29,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-29,Al Hudaydah,Explosions/Remote violence,0,14.7831,42.984
2019-04-29,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,14.7192,43.0575
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-28,Al Hudaydah,Explosions/Remote violence,0,14.82,42.994
2019-04-28,Al Hudaydah,Strategic developments,0,14.7968,43.0728
2019-04-27,Al Hudaydah,Battles,10,13.9317,43.4831
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,13.816,43.2395
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.2833,43.0667
2019-04-27,Al Hudaydah,Violence against civilians,0,14.1393,43.2187
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-27,Al Hudaydah,Strategic developments,0,14.0725,43.1589
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-27,Al Hudaydah,Violence against civilians,0,13.9317,43.4831
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-04-27,Al Hudaydah,Explosions/Remote violence,0,14.7968,43.0728
2019-04-26,Al Hudaydah,Battles,0,14.1836,43.2264
2019-04-26,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-26,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-26,Al Hudaydah,Strategic developments,0,14.0725,43.1589
2019-04-26,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-04-26,Al Hudaydah,Explosions/Remote violence,3,14.7295,42.9644
2019-04-26,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-26,Al Hudaydah,Battles,0,13.9317,43.4831
2019-04-26,Al Hudaydah,Battles,0,14.0725,43.1589
2019-04-26,Al Hudaydah,Battles,0,14.82,42.994
2019-04-26,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-04-25,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-25,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-25,Al Hudaydah,Battles,0,14.637,43.0551
2019-04-25,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-04-25,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-04-25,Al Hudaydah,Explosions/Remote violence,0,14.82,42.994
2019-04-24,Al Hudaydah,Battles,0,13.9317,43.4831
2019-04-24,Al Hudaydah,Battles,0,14.0725,43.1589
2019-04-24,Al Hudaydah,Strategic developments,0,13.8568,43.4518
2019-04-24,Al Hudaydah,Battles,0,14.1836,43.2264
2019-04-24,Al Hudaydah,Battles,0,14.637,43.0551
2019-04-24,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-04-24,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-04-24,Al Hudaydah,Battles,0,14.82,42.994
2019-04-24,Al Hudaydah,Explosions/Remote violence,0,14.7831,42.984
2019-04-24,Al Hudaydah,Explosions/Remote violence,0,14.7831,42.984
2019-04-24,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-04-24,Al Hudaydah,Violence against civilians,0,14.1836,43.2264
2019-04-23,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-23,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-23,Al Hudaydah,Battles,0,13.9317,43.4831
2019-04-23,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-23,Al Hudaydah,Battles,0,14.82,42.994
2019-04-22,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-22,Al Hudaydah,Strategic developments,0,13.8923,43.4658
2019-04-22,Al Hudaydah,Explosions/Remote violence,0,14.7702,43.072
2019-04-22,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-22,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-22,Al Hudaydah,Battles,0,14.1031,43.1016
2019-04-22,Al Hudaydah,Battles,0,13.8923,43.4658
2019-04-22,Al Hudaydah,Battles,0,14.0725,43.1589
2019-04-22,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-04-22,Al Hudaydah,Explosions/Remote violence,0,14.753,42.9763
2019-04-22,Al Hudaydah,Strategic developments,0,14.7968,43.0728
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.0725,43.1589
2019-04-21,Al Hudaydah,Violence against civilians,0,14.1836,43.2264
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.1225,43.1456
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.1031,43.1016
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-21,Al Hudaydah,Battles,0,13.8923,43.4658
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.8033,42.9809
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.805,42.996
2019-04-21,Al Hudaydah,Explosions/Remote violence,0,14.82,42.994
2019-04-21,Al Hudaydah,Strategic developments,0,14.7968,43.0728
2019-04-20,Al Hudaydah,Explosions/Remote violence,0,14.637,43.0551
2019-04-20,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-20,Al Hudaydah,Explosions/Remote violence,0,14.1836,43.2264
2019-04-20,Al Hudaydah,Explosions/Remote violence,1,14.1836,43.2264
2019-04-20,Al Hudaydah,Battles,0,14.0725,43.1589
2019-04-20,Al Hudaydah,Explosions/Remote violence,0,13.9317,43.4831
2019-04-20,Al Hudaydah,Explosions/Remote violence,0,14.82,42.994
